기준일자,요일,시간대,격자_50,업종대분류,카드이용금액계,카드이용건수계
20240616,일요일,5,다사626a625b,정육점,844429,31
20240616,일요일,4,다사483b545a,기타요식,150761,5
20240616,일요일,6,다사689b430a,편의점,802795,59
20240616,일요일,4,다사489b570a,한식,118905,7
20240616,일요일,4,다사509a427a,주유소,2126576,55
20240616,일요일,3,다사695a503b,슈퍼마켓일반형,739283,6
20240616,일요일,4,다사658b459b,주유소,4418258,98
20240616,일요일,3,다사507a498b,기타유통,84850,15
20240616,일요일,5,다사492a480b,주유소,77453,9
20240616,일요일,3,다사484a519a,편의점,155603,22
20240616,일요일,5,다사538b514b,약국,51619,9
20240616,일요일,3,다사456a438a,일식,258878,14
20240616,일요일,5,다사499a570b,편의점,360662,60
20240616,일요일,6,다사616b491b,한식,761480,21
20240616,일요일,6,다사516a494a,편의점,82904,19
20240616,일요일,2,다사600a636a,한식,556212,28
20240616,일요일,4,다사398a431a,편의점,392703,70
20240616,일요일,3,다사488b505a,기타요식,186701,40
20240616,일요일,2,다사600a424a,편의점,154407,34
20240616,일요일,5,다사641a553a,대형마트,182198865,3731
20240616,일요일,3,다사491a515b,기타요식,5488679,328
20240616,일요일,5,다사581b574a,편의점,694251,75
20240616,일요일,5,다사686a484a,제과점,416715,30
20240616,일요일,3,다사578a610a,정육점,19078732,9
20240616,일요일,5,다사531b488a,기타요식,195962,59
20240616,일요일,5,다사668b421a,편의점,1033284,259
20240616,일요일,2,다사570b512b,편의점,366527,51
20240616,일요일,6,다사569a437b,한식,5769056,96
20240616,일요일,6,다사643b560b,기타요식,725170,7
20240616,일요일,6,다사670a488b,기타식품,10908,7
20240616,일요일,3,다사570a614a,한식,156607,8
20240616,일요일,3,다사470a393b,화원,62414,5
20240616,일요일,6,다사674b503a,기타요식,309964,5
20240616,일요일,6,다사520b530b,편의점,643784,60
20240616,일요일,3,다사479a539a,기타요식,291155,14
20240616,일요일,6,다사576a467b,커피전문점,102614,12
20240616,일요일,4,다사574b461b,슈퍼마켓일반형,220439,33
20240616,일요일,6,다사577a585a,슈퍼마켓일반형,739677,78
20240616,일요일,5,다사471a388b,정육점,152596,7
20240616,일요일,6,다사653b463a,편의점,233704,26
20240616,일요일,4,다사510a461b,게임방/오락실,133102,34
20240616,일요일,6,다사591b475a,기타요식,328066,13
20240616,일요일,6,다사503a509b,한식,450088,25
20240616,일요일,3,다사483b504b,편의점,39038,33
20240616,일요일,4,다사484b544a,의복/의류,451644,16
20240616,일요일,4,다사438b510b,스포츠/레저용품,325546,7
20240616,일요일,5,다사483b556b,커피전문점,134604,16
20240616,일요일,6,다사483a516b,편의점,235101,16
20240616,일요일,5,다사486a572b,한식,934741,21
20240616,일요일,2,다사549b490a,기타요식,20538,4
20240616,일요일,3,다사657b458a,편의점,141955,36
20240616,일요일,4,다사629b582b,제과점,606519,42
20240616,일요일,1,다사628a559a,노래방,9765,4
20240616,일요일,2,다사406b444b,기타요식,35895,5
20240616,일요일,4,다사616a572a,일식,1499196,14
20240616,일요일,5,다사497b524a,생활잡화/수입상품점,526551,114
20240616,일요일,3,다사626b582b,ZZ_나머지,97285,7
20240616,일요일,2,다사479b504b,기타요식,172297,6
20240616,일요일,4,다사634b508a,커피전문점,145996,13
20240616,일요일,4,다사603b449b,한식,2089004,67
20240616,일요일,4,다사581b599a,스포츠시설,1910710,146
20240616,일요일,6,다사457b473a,편의점,253684,16
20240616,일요일,4,다사613a623a,기타유통,64813,14
20240616,일요일,4,다사599a451a,기타요식,62506,12
20240616,일요일,5,다사599a527b,패스트푸드,139919,9
20240616,일요일,3,다사672a499b,제과점,511968,26
20240616,일요일,5,다사490a529a,일식,442807,8
20240616,일요일,5,다사636b579b,편의점,630411,109
20240616,일요일,3,다사498b566a,ZZ_나머지,44382,8
20240616,일요일,4,다사598b454a,ZZ_나머지,786651,49
20240616,일요일,4,다사494b446b,기타요식,137672,7
20240616,일요일,4,다사659a461a,농수산물,387361,5
20240616,일요일,4,다사529a478b,미용실,205220,17
20240616,일요일,2,다사599a655b,한식,117684,3
20240616,일요일,1,다사628b587a,게임방/오락실,423366,14
20240616,일요일,5,다사476a421b,기타요식,204502,8
20240616,일요일,4,다사470b534a,커피전문점,520381,41
20240616,일요일,4,다사564b456b,ZZ_나머지,25178,5
20240616,일요일,6,다사563a524a,한식,1419420,46
20240616,일요일,3,다사518b422b,ZZ_나머지,57782,13
20240616,일요일,2,다사510a524b,한식,550292,22
20240616,일요일,3,다사627b508b,기타요식,249373,8
20240616,일요일,3,다사605a547b,ZZ_나머지,61524,20
20240616,일요일,3,다사580a451b,패스트푸드,1019565,105
20240616,일요일,6,다사600b467a,ZZ_나머지,29387,7
20240616,일요일,5,다사632a508a,한식,2452643,32
20240616,일요일,6,다사569b456b,양식,3899442,20
20240616,일요일,4,다사579a467a,기타요식,796714,23
20240616,일요일,4,다사500a496b,한식,1250041,24
20240616,일요일,4,다사599a498a,제과점,54546,6
20240616,일요일,4,다사578b603a,생활잡화/수입상품점,199638,7
20240616,일요일,5,다사515a449b,생활잡화/수입상품점,2353546,128
20240616,일요일,5,다사440a500b,정육점,1407861,54
20240616,일요일,6,다사668a432b,한식,333340,6
20240616,일요일,6,다사527b511a,노래방,346563,14
20240616,일요일,6,다사583a440b,편의점,332197,81
20240616,일요일,5,다사420a467a,한식,439582,21
20240616,일요일,3,다사591a630a,정육점,573967,37
20240616,일요일,3,다사465b461a,미용실,286854,7
20240616,일요일,1,다사554a484b,한식,454858,21
20240616,일요일,4,다사469a428b,기타요식,297569,26
20240616,일요일,3,다사640b575a,한식,348316,39
20240616,일요일,1,다사561a520a,편의점,34989,5
20240616,일요일,4,다사587a570a,한식,715743,9
20240616,일요일,6,다사623a547b,슈퍼마켓일반형,45520,6
20240616,일요일,5,다사607b448b,기타요식,2460000,18
20240616,일요일,2,다사642a546b,편의점,276755,55
20240616,일요일,2,다사453a427a,한의원,10438,6
20240616,일요일,4,다사684b502b,한식,731024,13
20240616,일요일,2,다사512a461a,커피전문점,21330,6
20240616,일요일,5,다사516a425a,기타요식,783726,110
20240616,일요일,1,다사492a537a,노래방,16630,3
20240616,일요일,5,다사511a543b,편의점,802089,98
20240616,일요일,5,다사566b628b,ZZ_나머지,15524629,69
20240616,일요일,4,다사490b532b,제과점,981958,64
20240616,일요일,1,다사569a429b,한식,529580,12
20240616,일요일,4,다사587a544b,ZZ_나머지,277956,7
20240616,일요일,3,다사623a625a,편의점,58634,19
20240616,일요일,4,다사611a439a,제과점,3906378,203
20240616,일요일,2,다사482a567b,편의점,147934,13
20240616,일요일,5,다사469a477b,기타요식,374429,32
20240616,일요일,1,다사593a516b,편의점,23929,6
20240616,일요일,5,다사665a444a,편의점,326769,31
20240616,일요일,6,다사466a428b,결제대행(PG),13884779,680
20240616,일요일,6,다사552a516a,편의점,209332,17
20240616,일요일,5,다사488a560a,한식,571654,8
20240616,일요일,5,다사416b473a,제과점,460187,40
20240616,일요일,5,다사608a519b,슈퍼마켓일반형,3728290,340
20240616,일요일,6,다사490a460a,슈퍼마켓일반형,121283,16
20240616,일요일,4,다사441b475a,한식,3756437,16
20240616,일요일,4,다사484b459a,한식,574028,13
20240616,일요일,6,다사478a459b,게임방/오락실,56646,14
20240616,일요일,3,다사533b532b,한식,91313,6
20240616,일요일,3,다사574a585b,가전,10124030,6
20240616,일요일,4,다사610b521b,ZZ_나머지,115688,21
20240616,일요일,5,다사574a518b,한식,292176,8
20240623,일요일,1,다사631a547a,편의점,107638,13
20240623,일요일,3,다사513a493b,편의점,276723,24
20240623,일요일,6,다사565a577b,편의점,306532,39
20240623,일요일,4,다사573b605b,농수산물,56969,8
20240623,일요일,1,다사628a556b,편의점,168275,23
20240623,일요일,4,다사519a422b,한식,1119462,13
20240623,일요일,4,다사588a438a,편의점,325582,15
20240623,일요일,2,다사534a526b,한식,316501,17
20240623,일요일,5,다사599b615b,한식,440351,58
20240623,일요일,3,다사652b443a,생활잡화/수입상품점,1351611,36
20240623,일요일,4,다사601b500b,커피전문점,252089,27
20240623,일요일,2,다사589b428a,편의점,24950,7
20240623,일요일,3,다사621b491a,제과점,1018316,80
20240623,일요일,4,다사483b447a,정육점,435064,8
20240623,일요일,3,다사573b576b,한식,637481,9
20240623,일요일,5,다사589a609b,약국,477597,84
20240623,일요일,5,다사713a520a,기타식품,285909,63
20240623,일요일,3,다사596a561b,독서실,32509,9
20240623,일요일,2,다사642b550a,편의점,179454,14
20240623,일요일,4,다사637b505b,편의점,136972,30
20240623,일요일,5,다사480b506a,동물병원,8032849,41
20240623,일요일,3,다사611b576b,편의점,9653,11
20240623,일요일,1,다사518a424a,한식,583968,10
20240623,일요일,4,다사593a531a,편의점,522124,77
20240623,일요일,1,다사488b505a,한식,1871603,47
20240623,일요일,5,다사428b446b,슈퍼마켓일반형,2319129,152
20240623,일요일,3,다사434a475a,한식,327693,10
20240623,일요일,6,다사548a433b,편의점,336177,39
20240623,일요일,1,다사517b423a,ZZ_나머지,84189,9
20240623,일요일,2,다사405b522a,세탁소,133872,4
20240623,일요일,5,다사601a463a,편의점,756668,56
20240623,일요일,2,다사598a430a,편의점,141533,16
20240623,일요일,6,다사480a582b,편의점,620259,84
20240623,일요일,6,다사480a539b,실내/실외골프장,199207,8
20240623,일요일,5,다사580b532a,편의점,401399,30
20240623,일요일,2,다사510b551a,편의점,197616,40
20240623,일요일,1,다사610b617b,"모텔,여관,기타숙박",361489,3
20240623,일요일,4,다사551a521a,기타요식,148917,16
20240623,일요일,4,다사517b517b,양식,118930,7
20240623,일요일,5,다사417b513b,일식,379209,18
20240623,일요일,5,다사597b419a,일식,252757,9
20240623,일요일,4,다사636b452b,화원,138435,12
20240623,일요일,4,다사540a523b,한식,94551,8
20240623,일요일,5,다사630a487b,편의점,667485,83
20240623,일요일,5,다사588a626b,기타요식,34861,10
20240623,일요일,1,다사583a624a,편의점,145854,28
20240623,일요일,3,다사559b537a,양식,392964,8
20240623,일요일,5,다사595b588a,커피전문점,369803,76
20240623,일요일,2,다사581b448b,제과점,62710,4
20240623,일요일,5,다사596b518b,편의점,975577,119
20240623,일요일,5,다사491a541a,커피전문점,87854,37
20240623,일요일,6,다사596b429b,양식,1012849,18
20240623,일요일,5,다사615b463b,편의점,155142,27
20240623,일요일,4,다사601b451b,편의점,216958,29
20240623,일요일,2,다사589b556a,ZZ_나머지,30152,4
20240623,일요일,5,다사573a603b,슈퍼마켓일반형,40053,9
20240623,일요일,4,다사496b521b,한식,1962089,98
20240623,일요일,4,다사621b494a,중식,25259,7
20240623,일요일,4,다사580b467a,편의점,88193,28
20240623,일요일,5,다사623a509b,슈퍼마켓일반형,406792,34
20240623,일요일,3,다사542b430b,한식,1181887,74
20240623,일요일,2,다사523b486b,편의점,58319,5
20240623,일요일,2,다사639a533b,슈퍼마켓일반형,146355,25
20240623,일요일,5,다사488a579a,약국,1965148,179
20240623,일요일,5,다사626a625b,정육점,902179,28
20240623,일요일,4,다사483b545a,기타요식,287870,9
20240623,일요일,6,다사689b430a,편의점,849813,80
20240623,일요일,4,다사489b570a,한식,113140,7
20240623,일요일,4,다사509a427a,주유소,3045435,78
20240623,일요일,3,다사695a503b,슈퍼마켓일반형,857319,9
20240623,일요일,4,다사658b459b,주유소,6847006,128
20240623,일요일,3,다사507a498b,기타유통,133386,23
20240623,일요일,5,다사492a480b,주유소,74874,7
20240623,일요일,3,다사484a519a,편의점,165803,22
20240623,일요일,5,다사538b514b,약국,48301,9
20240623,일요일,3,다사456a438a,일식,366976,17
20240623,일요일,5,다사499a570b,편의점,356901,54
20240623,일요일,6,다사616b491b,한식,754625,30
20240623,일요일,6,다사516a494a,편의점,135394,19
20240623,일요일,2,다사600a636a,한식,796635,37
20240623,일요일,4,다사398a431a,편의점,662164,97
20240623,일요일,3,다사488b505a,기타요식,260845,32
20240623,일요일,2,다사600a424a,편의점,205772,40
20240623,일요일,5,다사641a553a,대형마트,247892465,4341
20240623,일요일,3,다사491a515b,기타요식,5888445,473
20240623,일요일,5,다사581b574a,편의점,805541,76
20240623,일요일,5,다사686a484a,제과점,355693,37
20240623,일요일,3,다사578a610a,정육점,16616505,10
20240623,일요일,5,다사531b488a,기타요식,259825,53
20240623,일요일,5,다사668b421a,편의점,1243349,316
20240623,일요일,2,다사570b512b,편의점,389975,39
20240623,일요일,6,다사569a437b,한식,5692044,127
20240623,일요일,6,다사643b560b,기타요식,666924,7
20240623,일요일,6,다사670a488b,기타식품,9813,6
20240623,일요일,3,다사570a614a,한식,176901,11
20240623,일요일,3,다사470a393b,화원,58532,9
20240623,일요일,6,다사674b503a,기타요식,323636,7
20240623,일요일,6,다사520b530b,편의점,1097621,93
20240623,일요일,3,다사479a539a,기타요식,276383,21
20240623,일요일,6,다사576a467b,커피전문점,116893,21
20240623,일요일,4,다사574b461b,슈퍼마켓일반형,279720,32
20240623,일요일,6,다사577a585a,슈퍼마켓일반형,971795,81
20240623,일요일,5,다사471a388b,정육점,188222,10
20240623,일요일,6,다사653b463a,편의점,280321,26
20240623,일요일,4,다사510a461b,게임방/오락실,131155,34
20240623,일요일,6,다사591b475a,기타요식,386358,18
20240623,일요일,6,다사503a509b,한식,496059,25
20240623,일요일,3,다사483b504b,편의점,58919,46
20240623,일요일,4,다사484b544a,의복/의류,399719,18
20240623,일요일,4,다사438b510b,스포츠/레저용품,450916,8
20240623,일요일,5,다사483b556b,커피전문점,164443,20
20240623,일요일,6,다사483a516b,편의점,189379,17
20240623,일요일,5,다사486a572b,한식,1565310,27
20240623,일요일,2,다사549b490a,기타요식,37303,5
20240623,일요일,3,다사657b458a,편의점,171339,46
20240623,일요일,4,다사629b582b,제과점,548829,43
20240623,일요일,1,다사628a559a,노래방,17848,7
20240623,일요일,2,다사406b444b,기타요식,65157,6
20240623,일요일,4,다사616a572a,일식,1888396,18
20240623,일요일,5,다사497b524a,생활잡화/수입상품점,693129,115
20240623,일요일,3,다사626b582b,ZZ_나머지,96535,6
20240623,일요일,2,다사479b504b,기타요식,178262,5
20240623,일요일,4,다사634b508a,커피전문점,155060,21
20240623,일요일,4,다사603b449b,한식,2970180,80
20240623,일요일,4,다사581b599a,스포츠시설,1628093,154
20240623,일요일,6,다사457b473a,편의점,333930,21
20240623,일요일,4,다사613a623a,기타유통,65409,13
20240623,일요일,4,다사599a451a,기타요식,118976,18
20240623,일요일,5,다사599a527b,패스트푸드,112532,8
20240623,일요일,3,다사672a499b,제과점,327375,30
20240623,일요일,5,다사490a529a,일식,504568,10
20240623,일요일,5,다사636b579b,편의점,783376,115
20240623,일요일,3,다사498b566a,ZZ_나머지,50808,7
20240623,일요일,4,다사598b454a,ZZ_나머지,665890,43
20240623,일요일,4,다사494b446b,기타요식,149976,7
20240623,일요일,4,다사659a461a,농수산물,483381,8
20240623,일요일,4,다사529a478b,미용실,187466,15
